alpha,k,time
61,170,1063653
61,171,1048117
61,171,1065229
61,171,1052539
61,171,1076012
61,171,1096178
61,171,1047486
61,171,1057235
61,171,1060792
61,171,1066615
61,171,1091385
61,171,1053341
61,171,1053311
61,171,1051065
61,171,1081589
61,171,1094498
61,171,1112870
61,171,1082194
61,171,1089679
61,171,1090510
61,171,1059916
61,172,1061088
61,172,1082313
61,172,1051563
61,172,1063306
61,172,1079280
61,172,1056454
61,172,1071622
61,172,1073432
61,172,1042426
61,172,1054998
61,172,1051445
61,172,1086383
61,172,1070425
61,172,1039255
61,172,1095034
61,172,1074480
61,172,1065883
61,172,1085808
61,172,1060539
61,172,1064992
61,173,1051114
61,173,1069132
61,173,1105522
61,173,1080540
61,173,1082957
61,173,1088763
61,173,1060184
61,173,1046692
61,173,1047557
61,173,1046547
61,173,1064835
61,173,1046914
61,173,1046563
61,173,1045938
61,173,1058865
61,173,1046185
61,173,1048110
61,173,1062337
61,173,1048297
61,173,1044893
61,174,1045314
61,174,1060948
61,174,1045561
61,174,1045535
61,174,1046300
61,174,1078384
61,174,1047194
61,174,1050993
61,174,1046782
61,174,1067053
61,174,1046552
61,174,1046266
61,174,1059217
61,174,1046429
61,174,1046115
61,174,1048384
61,174,1064947
61,174,1044952
61,174,1070502
61,174,1066433
61,175,1109872
61,175,1095696
61,175,1091947
61,175,1104581
61,175,1080815
61,175,1037557
61,175,1052514
61,175,1089532
61,175,1088491
61,175,1099392
61,175,1071695
61,175,1120697
61,175,1071139
61,175,1068624
61,175,1038365
61,175,1076441
61,175,1054321
61,175,1083483
61,175,1076666
61,175,1037928
61,176,1077709
61,176,1040162
61,176,1074366
61,176,1070250
61,176,1055132
61,176,1053272
61,176,1090175
61,176,1066129
61,176,1096092
61,176,1105064
61,176,1093740
61,176,1103602
61,176,1096518
61,176,1050313
61,176,1053641
61,176,1052794
61,176,1103020
61,176,1107028
61,176,1079380
61,176,1060221
61,177,1074807
61,177,1078246
61,177,1084492
61,177,1058928
61,177,1062544
61,177,1121699
61,177,1036841
61,177,1098734
61,177,1098613
61,177,1072009
61,177,1060746
61,177,1048594
61,177,1063569
61,177,1075776
61,177,1052065
61,177,1073838
61,177,1062749
61,177,1093057
61,177,1092765
61,177,1114823
61,178,1064375
61,178,1040377
61,178,1051835
61,178,1063729
61,178,1063850
61,178,1079660
61,178,1083171
61,178,1059140
61,178,1070577
61,178,1066248
61,178,1053918
61,178,1075687
61,178,1036538
61,178,1119759
61,178,1113632
61,178,1060479
61,178,1084542
61,178,1056262
61,178,1073402
61,178,1069569
61,179,1052430
61,179,1097565
61,179,1037472
61,179,1064846
61,179,1093724
61,179,1110381
61,179,1093220
61,179,1103044
61,179,1093321
61,179,1086618
61,179,1052469
61,179,1060245
61,179,1086586
61,179,1094846
61,179,1075404
61,179,1061718
61,179,1079086
61,179,1067842
61,179,1042018
61,179,1051251
61,180,1075886
61,180,1080308
61,180,1036703
61,180,1126278
61,180,1049794
61,180,1076908
61,180,1045724
61,180,1080898
61,180,1062228
61,180,1124946
61,180,1079988
61,180,1071855
61,180,1060710
61,180,1093922
61,180,1093161
61,180,1083278
61,180,1108802
61,180,1055486
61,180,1064449
61,180,1070438
61,181,1086749
61,181,1093670
61,181,1097783
61,181,1063152
61,181,1072151
61,181,1067928
61,181,1056730
61,181,1051246
61,181,1071371
61,181,1080259
61,181,1056731
61,181,1080054
61,181,1057789
61,181,1066476
61,181,1059990
61,181,1067048
61,181,1052413
61,181,1158976
61,181,1052278
61,181,1060560
61,182,1071057
61,182,1064265
61,182,1076984
61,182,1101933
61,182,1104340
61,182,1053675
61,182,1052812
61,182,1079582
61,182,1102219
61,182,1094261
61,182,1076857
61,182,1089962
61,182,1085561
61,182,1065732
61,182,1039700
61,182,1063159
61,182,1093761
61,182,1083434
61,182,1057909
61,182,1059481
61,183,1055452
61,183,1068419
61,183,1043851
61,183,1081281
61,183,1095160
61,183,1108596
61,183,1086929
61,183,1041654
61,183,1058155
61,183,1093276
61,183,1111928
61,183,1075962
61,183,1077698
61,183,1054633
61,183,1083873
61,183,1098284
61,183,1068272
61,183,1126477
61,183,1062778
61,183,1116642
61,184,1101956
61,184,1102787
61,184,1038623
61,184,1051092
61,184,1099589
61,184,1115799
61,184,1081316
61,184,1063014
61,184,1068324
61,184,1060193
61,184,1060938
61,184,1047969
61,184,1094248
61,184,1043072
61,184,1073040
61,184,1038165
61,184,1064489
61,184,1093750
61,184,1062468
61,184,1068144
61,185,1086799
61,185,1051517
61,185,1052052
61,185,1127604
61,185,1053190
61,185,1094505
61,185,1094691
61,185,1118990
61,185,1101495
61,185,1090259
61,185,1037663
61,185,1061433
61,185,1060390
61,185,1102184
61,185,1091341
61,185,1103885
61,185,1057027
61,185,1062889
61,185,1077291
61,185,1044898
61,186,1116545
61,186,1036300
61,186,1087976
61,186,1056022
61,186,1037064
61,186,1105396
61,186,1057535
61,186,1062851
61,186,1079338
61,186,1065119
61,186,1053878
61,186,1097091
61,186,1067004
61,186,1107006
61,186,1095050
61,186,1093815
61,186,1106390
61,186,1077562
61,186,1038326
61,186,1052705
61,187,1065857
61,187,1101611
61,187,1087640
61,187,1097314
61,187,1070350
61,187,1064160
61,187,1059902
61,187,1043132
61,187,1132126
61,187,1081021
61,187,1087615
61,187,1077024
61,187,1049148
61,187,1062112
61,187,1057402
61,187,1086475
61,187,1073484
61,187,1056625
61,187,1073509
61,187,1069323
61,188,1064256
61,188,1053765
61,188,1090991
61,188,1077975
61,188,1102169
61,188,1098322
61,188,1099000
61,188,1076109
61,188,1037475
61,188,1102274
61,188,1082359
61,188,1082191
61,188,1065656
61,188,1079697
61,188,1061212
61,188,1040001
61,188,1107622
61,188,1098042
61,188,1062110
61,188,1103741
61,189,1035159
61,189,1077135
61,189,1054354
61,189,1059918
61,189,1071175
61,189,1038349
61,189,1096085
61,189,1060006
61,189,1101169
61,189,1100739
61,189,1095269
61,189,1094376
61,189,1084503
61,189,1078995
61,189,1053196
61,189,1135074
61,189,1037793
61,189,1070815
61,189,1120033
61,189,1078047
61,190,1080785
61,190,1101528
61,190,1086545
61,190,1115060
61,190,1045548
61,190,1052473
61,190,1100540
61,190,1080778
61,190,1053022
61,190,1069906
61,190,1075088
61,190,1056300
61,190,1046638
61,190,1053079
61,190,1127959
61,190,1057376
61,190,1040095
61,190,1053513
61,190,1111852
61,190,1063406
61,191,1070508
61,191,1091996
61,191,1052720
61,191,1095464
61,191,1052665
61,191,1104724
61,191,1088029
61,191,1078705
61,191,1109094
61,191,1113175
61,191,1088825
61,191,1100356
61,191,1069199
61,191,1039082
61,191,1086263
61,191,1074528
61,191,1120011
61,191,1057640
61,191,1063053
61,191,1060236
61,192,1068890
61,192,1052398
61,192,1097084
61,192,1090556
61,192,1058636
61,192,1037209
61,192,1094517
61,192,1073144
61,192,1080224
61,192,1075763
61,192,1052694
61,192,1086932
61,192,1077309
61,192,1060035
61,192,1067323
61,192,1110274
61,192,1097785
61,192,1106365
61,192,1104534
61,192,1109688
61,193,1035695
61,193,1048865
61,193,1129507
61,193,1095671
61,193,1072575
61,193,1063011
61,193,1076766
61,193,1065847
61,193,1039232
61,193,1087523
61,193,1078327
61,193,1086289
61,193,1062393
61,193,1074876
61,193,1047898
61,193,1058122
61,193,1059608
61,193,1077131
61,193,1075211
61,193,1037246
61,194,1065525
61,194,1066662
61,194,1061283
61,194,1096163
61,194,1108412
61,194,1101420
61,194,1092615
61,194,1092253
61,194,1071283
61,194,1054399
61,194,1102252
61,194,1104472
61,194,1074909
61,194,1062324
61,194,1067737
61,194,1078576
61,194,1038502
61,194,1097747
61,194,1062082
61,194,1103417
61,195,1079540
61,195,1093435
61,195,1076742
61,195,1045004
61,195,1062842
61,195,1052146
61,195,1110777
61,195,1081400
61,195,1038552
61,195,1084964
61,195,1082523
61,195,1079560
61,195,1095904
61,195,1097915
61,195,1108268
61,195,1049416
61,195,1074326
61,195,1060965
61,195,1071820
61,195,1063024
61,196,1075385
61,196,1085019
61,196,1099025
61,196,1085633
61,196,1037864
61,196,1123573
61,196,1038500
61,196,1083575
61,196,1089618
61,196,1094873
61,196,1055722
61,196,1064465
61,196,1069364
61,196,1046356
61,196,1096756
61,196,1053185
61,196,1090443
61,196,1069224
61,196,1037718
61,196,1107090
61,197,1095986
61,197,1065638
61,197,1068350
61,197,1097538
61,197,1053263
61,197,1096870
61,197,1067747
61,197,1060996
61,197,1078399
61,197,1079940
61,197,1096825
61,197,1074909
61,197,1039624
61,197,1080023
61,197,1075065
61,197,1070791
61,197,1081093
61,197,1055081
61,197,1131496
61,197,1063396
61,198,1072447
61,198,1044151
61,198,1070514
61,198,1084566
61,198,1078271
61,198,1115567
61,198,1037720
61,198,1094045
61,198,1075024
61,198,1074244
61,198,1099273
61,198,1037348
61,198,1054355
61,198,1065302
61,198,1066956
61,198,1055891
61,198,1088733
61,198,1082192
61,198,1096389
61,198,1089897
61,199,1068047
61,199,1078254
61,199,1053474
61,199,1104613
61,199,1127798
61,199,1038162
61,199,1073103
61,199,1073447
61,199,1065037
61,199,1061834
61,199,1037311
61,199,1066103
61,199,1123707
61,199,1071702
61,199,1038584
61,199,1111947
61,199,1061927
61,199,1061910
61,199,1067378
61,199,1047985
61,200,1055080
61,200,1054648
61,200,1082466
61,200,1056691
61,200,1076812
61,200,1080120
61,200,1110509
61,200,1089521
61,200,1063400
61,200,1080296
61,200,1064553
61,200,1142276
61,200,1091170
61,200,1048305
61,200,1076238
61,200,1058499
61,200,1064660
61,200,1081310
61,200,1037478
61,200,1054646
61,201,1091077
61,201,1092919
61,201,1053892
61,201,1096067
61,201,1064246
61,201,1074951
61,201,1075841
61,201,1052491
61,201,1064803
61,201,1053436
61,201,1067879
61,201,1055619
61,201,1087987
61,201,1080315
61,201,1083351
61,201,1072995
61,201,1096269
61,201,1063234
61,201,1054327
61,201,1102171
61,202,1121274
61,202,1054119
61,202,1075699
61,202,1062471
61,202,1060272
61,202,1090648
61,202,1053046
61,202,1073896
61,202,1081728
61,202,1080197
61,202,1063851
61,202,1096408
61,202,1063687
61,202,1108762
61,202,1084059
61,202,1053736
61,202,1054249
61,202,1054115
61,202,1079185
61,202,1052380
61,203,1077530
61,203,1070183
61,203,1093349
61,203,1120720
61,203,1080885
61,203,1065986
61,203,1053912
61,203,1108160
61,203,1068674
61,203,1067028
61,203,1076981
61,203,1058603
61,203,1059924
61,203,1073024
61,203,1055657
61,203,1073907
61,203,1074535
61,203,1082588
61,203,1054654
61,203,1095937
81,1,1417721
81,1,1259943
81,1,1255963
81,1,1256015
81,1,1243974
81,1,1280004
81,1,1255914
81,1,1244663
81,1,1298166
81,1,1255210
81,1,1274274
81,1,1266621
81,1,1246333
81,1,1264388
81,1,1308574
81,1,1245032
81,1,1250026
81,1,1256662
81,1,1244975
81,1,1250688
81,2,1245769
81,2,1284217
81,2,1322235
81,2,1229933
81,2,1258730
81,2,1246371
81,2,1244727
81,2,1270817
81,2,1246023
81,2,1260001
81,2,1318788
81,2,1246230
81,2,1247530
81,2,1299018
81,2,1228923
81,2,1248468
81,2,1257161
81,2,1258081
81,2,1286029
81,2,1255711
81,3,1250460
81,3,1247748
81,3,1261567
81,3,1241861
81,3,1261033
81,3,1240981
81,3,1317177
81,3,1264430
81,3,1228623
81,3,1259123
81,3,1263727
81,3,1229892
81,3,1319310
81,3,1326038
81,3,1229476
81,3,1283531
81,3,1231727
81,3,1294394
81,3,1281161
81,3,1229451
81,4,1269151
81,4,1261296
81,4,1230322
81,4,1265321
81,4,1233284
81,4,1257082
81,4,1268234
81,4,1230253
81,4,1284089
81,4,1250162
81,4,1238698
81,4,1290928
81,4,1231874
81,4,1245481
81,4,1281274
81,4,1229243
81,4,1312534
81,4,1261303
81,4,1229047
81,4,1269538
81,5,1258933
81,5,1239365
81,5,1272287
81,5,1229909
81,5,1281983
81,5,1296661
81,5,1230169
81,5,1289144
81,5,1230532
81,5,1245757
81,5,1289238
81,5,1230231
81,5,1285130
81,5,1273431
81,5,1230179
81,5,1259919
81,5,1285952
81,5,1245817
81,5,1289443
81,5,1258949
81,6,1276392
81,6,1254184
81,6,1230093
81,6,1299991
81,6,1309014
81,6,1228832
81,6,1306875
81,6,1246551
81,6,1279194
81,6,1268127
81,6,1245262
81,6,1291047
81,6,1306214
81,6,1245079
81,6,1291696
81,6,1258283
81,6,1286273
81,6,1253150
81,6,1276079
81,6,1289797
81,7,1243077
81,7,1256333
81,7,1292567
81,7,1244949
81,7,1311211
81,7,1287392
81,7,1247718
81,7,1257295
81,7,1305135
81,7,1245277
81,7,1266945
81,7,1256966
81,7,1267570
81,7,1287466
81,7,1258863
81,7,1254308
81,7,1246655
81,7,1260217
81,7,1253701
81,7,1291076
81,8,1299686
81,8,1237435
81,8,1288449
81,8,1261337
81,8,1245238
81,8,1245549
81,8,1262064
81,8,1245383
81,8,1262225
81,8,1252919
81,8,1282089
81,8,1258353
81,8,1235406
81,8,1256661
81,8,1250203
81,8,1245672
81,8,1276991
81,8,1251607
81,8,1249737
81,8,1266173
81,9,1289456
81,9,1245347
81,9,1244576
81,9,1290386
81,9,1291338
81,9,1242272
81,9,1254143
81,9,1248011
81,9,1245877
81,9,1277009
81,9,1227808
81,9,1245502
81,9,1269458
81,9,1248434
81,9,1248890
81,9,1321662
81,9,1229661
81,9,1273180
81,9,1244451
81,9,1305777
81,10,1239571
81,10,1300048
81,10,1266129
81,10,1231563
81,10,1282195
81,10,1254936
81,10,1227935
81,10,1280126
81,10,1285060
81,10,1245122
81,10,1265605
81,10,1242333
81,10,1245994
81,10,1271171
81,10,1238726
81,10,1264536
81,10,1237378
81,10,1262821
81,10,1265304
81,10,1319304
81,11,1301503
81,11,1261132
81,11,1229167
81,11,1280106
81,11,1250259
81,11,1229675
81,11,1287066
81,11,1231736
81,11,1245532
81,11,1274957
81,11,1272468
81,11,1255029
81,11,1260742
81,11,1266268
81,11,1254938
81,11,1233799
81,11,1280852
81,11,1262689
81,11,1230247
81,11,1284071
81,12,1250543
81,12,1231938
81,12,1283654
81,12,1276456
81,12,1245669
81,12,1306748
81,12,1256699
81,12,1273896
81,12,1269788
81,12,1238436
81,12,1289083
81,12,1247317
81,12,1257399
81,12,1273889
81,12,1289464
81,12,1291335
81,12,1270111
81,12,1287740
81,12,1301323
81,12,1244907
81,13,1245957
81,13,1308980
81,13,1262200
81,13,1283744
81,13,1288381
81,13,1253215
81,13,1291635
81,13,1241196
81,13,1245037
81,13,1261350
81,13,1267545
81,13,1300547
81,13,1286863
81,13,1266522
81,13,1258821
81,13,1245643
81,13,1246661
81,13,1267275
81,13,1292936
81,13,1266703
81,14,1287717
81,14,1228527
81,14,1255616
81,14,1304084
81,14,1248506
81,14,1252543
81,14,1294379
81,14,1248400
81,14,1289332
81,14,1309115
81,14,1296471
81,14,1249913
81,14,1276611
81,14,1229229
81,14,1245298
81,14,1270344
81,14,1261802
81,14,1245608
81,14,1247414
81,14,1256801
81,15,1266211
81,15,1256786
81,15,1261598
81,15,1243452
81,15,1281442
81,15,1260210
81,15,1244370
81,15,1245871
81,15,1277285
81,15,1227430
81,15,1247206
81,15,1272647
81,15,1255362
81,15,1264299
81,15,1268275
81,15,1229565
81,15,1265493
81,15,1228035
81,15,1256224
81,15,1257977
81,16,1263135
81,16,1257106
81,16,1249099
81,16,1245258
81,16,1277426
81,16,1272730
81,16,1273343
81,16,1254446
81,16,1292622
81,16,1246826
81,16,1259870
81,16,1246064
81,16,1271555
81,16,1237778
81,16,1263214
81,16,1238696
81,16,1252895
81,16,1283670
81,16,1234862
81,16,1245807
81,17,1283973
81,17,1229456
81,17,1262706
81,17,1253207
81,17,1303730
81,17,1310107
81,17,1243042
81,17,1245257
81,17,1274841
81,17,1255117
81,17,1315438
81,17,1232030
81,17,1260453
81,17,1273986
81,17,1229795
81,17,1298765
81,17,1275990
81,17,1273101
81,17,1270442
81,17,1264939
81,18,1272959
81,18,1303906
81,18,1246723
81,18,1247125
81,18,1293507
81,18,1311604
81,18,1279250
81,18,1261903
81,18,1289742
81,18,1290169
81,18,1262346
81,18,1288520
81,18,1319088
81,18,1249931
81,18,1256783
81,18,1272061
81,18,1246117
81,18,1306440
81,18,1246744
81,18,1257677
81,19,1271061
81,19,1246164
81,19,1302241
81,19,1292479
81,19,1279272
81,19,1246484
81,19,1245187
81,19,1271309
81,19,1256661
81,19,1245913
81,19,1283985
81,19,1303925
81,19,1245102
81,19,1277656
81,19,1246433
81,19,1247777
81,19,1273916
81,19,1311746
81,19,1249665
81,19,1271077
81,20,1246227
81,20,1258020
81,20,1256154
81,20,1249675
81,20,1248835
81,20,1245927
81,20,1281461
81,20,1286971
81,20,1312896
81,20,1246923
81,20,1289454
81,20,1266955
81,20,1238903
81,20,1245043
81,20,1260163
81,20,1277668
81,20,1247717
81,20,1250285
81,20,1258399
81,20,1278360
81,21,1231949
81,21,1305476
81,21,1278262
81,21,1235451
81,21,1257797
81,21,1247670
81,21,1247007
81,21,1274842
81,21,1241878
81,21,1245304
81,21,1261263
81,21,1261483
81,21,1300443
81,21,1247340
81,21,1261017
81,21,1270210
81,21,1238486
81,21,1318337
81,21,1246461
81,21,1247825
81,22,1284256
81,22,1230605
81,22,1246811
81,22,1286328
81,22,1249756
81,22,1257959
81,22,1280119
81,22,1257306
81,22,1269930
81,22,1231093
81,22,1257775
81,22,1271698
81,22,1264521
81,22,1281917
81,22,1238787
81,22,1263767
81,22,1308771
81,22,1231876
81,22,1247485
81,22,1287167
81,23,1231141
81,23,1269078
81,23,1273005
81,23,1230432
81,23,1270136
81,23,1229888
81,23,1258753
81,23,1282340
81,23,1258226
81,23,1265157
81,23,1291979
81,23,1229640
81,23,1294505
81,23,1236745
81,23,1247882
81,23,1307357
81,23,1245802
81,23,1276530
81,23,1263657
81,23,1276467
81,24,1277540
81,24,1241748
81,24,1249615
81,24,1292471
81,24,1255885
81,24,1277572
81,24,1263935
81,24,1229814
81,24,1302867
81,24,1246559
81,24,1247537
81,24,1311551
81,24,1329764
81,24,1283566
81,24,1283999
81,24,1246777
81,24,1293085
81,24,1256238
81,24,1249445
81,24,1261514
81,25,1279374
81,25,1289114
81,25,1288335
81,25,1308450
81,25,1261016
81,25,1247116
81,25,1259041
81,25,1255229
81,25,1289660
81,25,1288793
81,25,1288375
81,25,1278951
81,25,1239218
81,25,1256107
81,25,1277811
81,25,1257006
81,25,1245489
81,25,1268522
81,25,1286983
81,25,1271480
81,26,1253695
81,26,1248775
81,26,1332890
81,26,1230086
81,26,1248612
81,26,1282141
81,26,1281785
81,26,1236283
81,26,1264822
81,26,1248361
81,26,1264578
81,26,1239267
81,26,1245524
81,26,1267749
81,26,1252704
81,26,1257383
81,26,1249738
81,26,1246519
81,26,1321323
81,26,1294377
81,27,1230898
81,27,1278331
81,27,1250075
81,27,1263671
81,27,1245534
81,27,1248478
81,27,1266934
81,27,1242889
81,27,1251097
81,27,1255950
81,27,1326080
81,27,1250842
81,27,1231271
81,27,1247986
81,27,1278113
81,27,1229503
81,27,1270168
81,27,1250374
81,27,1247637
81,27,1265665
81,28,1240852
81,28,1271288
81,28,1262811
81,28,1326207
81,28,1265942
81,28,1234922
81,28,1259602
81,28,1268346
81,28,1230723
81,28,1258601
81,28,1272747
81,28,1230728
81,28,1280883
81,28,1234686
81,28,1275476
81,28,1270440
81,28,1243128
81,28,1250511
81,28,1273654
81,28,1241329
81,29,1279984
81,29,1232783
81,29,1272827
81,29,1269635
81,29,1229722
81,29,1308243
81,29,1259679
81,29,1271819
81,29,1287269
81,29,1246899
81,29,1274519
81,29,1304559
81,29,1230938
81,29,1248417
81,29,1306793
81,29,1230163
81,29,1288370
81,29,1273422
81,29,1256491
81,29,1277775
81,30,1230243
81,30,1281150
81,30,1296491
81,30,1246828
81,30,1315627
81,30,1257265
81,30,1232665
81,30,1306302
81,30,1246849
81,30,1292807
81,30,1303290
81,30,1231018
81,30,1261804
81,30,1271992
81,30,1233535
81,30,1293764
81,30,1276068
81,30,1230608
81,30,1261679
81,30,1253261
81,31,1288573
81,31,1314138
81,31,1233247
81,31,1277230
81,31,1248417
81,31,1246488
81,31,1285272
81,31,1256068
81,31,1300560
81,31,1309090
81,31,1291464
81,31,1257521
81,31,1327358
81,31,1231870
81,31,1293671
81,31,1288329
81,31,1245966
81,31,1288525
81,31,1257697
81,31,1275233
81,32,1234069
81,32,1278683
81,32,1241037
81,32,1252543
81,32,1259279
81,32,1277944
81,32,1249262
81,32,1250337
81,32,1262864
81,32,1267462
81,32,1229615
81,32,1272408
81,32,1258895
81,32,1255808
81,32,1302313
81,32,1248729
81,32,1297385
81,32,1288174
81,32,1260199
81,32,1298998
81,33,1248850
81,33,1250350
81,33,1266711
81,33,1237699
81,33,1258872
81,33,1274969
81,33,1235042
81,33,1280265
81,33,1266057
81,33,1238338
81,33,1277136
81,33,1230078
81,33,1292858
81,33,1299039
81,33,1231583
81,33,1276534
81,33,1288344
81,33,1250064
81,33,1268947
81,33,1267738
81,34,1245461
81,34,1283511
81,34,1261526
81,34,1260548
81,34,1248076
81,34,1232484
81,34,1280977
81,34,1230713
81,34,1248007
81,34,1307032
81,34,1251617
81,34,1271218
81,34,1315823
81,34,1234329
81,34,1275075
81,34,1245762
81,34,1245878
81,34,1295135
81,34,1266418
81,34,1275590
81,35,1253466
81,35,1243653
81,35,1293493
81,35,1248465
81,35,1257826
81,35,1252540
81,35,1270833
81,35,1262423
81,35,1270096
81,35,1233530
81,35,1292029
81,35,1260032
81,35,1247201
81,35,1293824
81,35,1265597
81,35,1282062
81,35,1283682
81,35,1262276
81,35,1292587
81,35,1248689
81,36,1257436
81,36,1260346
81,36,1255840
81,36,1310916
81,36,1288935
81,36,1247745
81,36,1303265
81,36,1293455
81,36,1271826
81,36,1238064
81,36,1280234
81,36,1269202
81,36,1287932
81,36,1257646
81,36,1258412
81,36,1248391
81,36,1266004
81,36,1272198
81,36,1247879
81,36,1274627
81,37,1290513
81,37,1246981
81,37,1267295
81,37,1249454
81,37,1264219
81,37,1253637
81,37,1246181
81,37,1263711
81,37,1298943
81,37,1246572
81,37,1252828
81,37,1265988
81,37,1339021
81,37,1254667
81,37,1273472
81,37,1270190
81,37,1253857
81,37,1264064
81,37,1265772
81,37,1248457
81,38,1270898
81,38,1292497
81,38,1245783
81,38,1287610
81,38,1249049
81,38,1267394
81,38,1232813
81,38,1256843
81,38,1283495
81,38,1242460
81,38,1273108
81,38,1238563
81,38,1249410
81,38,1268471
81,38,1266296
81,38,1230072
81,38,1319580
81,38,1274186
81,38,1250108
81,38,1235046
81,39,1258971
81,39,1269635
81,39,1233439
81,39,1260970
81,39,1281327
81,39,1232080
81,39,1277547
81,39,1278601
81,39,1247860
81,39,1282818
81,39,1232344
81,39,1247623
81,39,1290594
81,39,1255539
81,39,1269404
81,39,1231852
81,39,1244281
81,39,1274128
81,39,1279305
81,39,1281528
81,40,1279063
81,40,1262422
81,40,1295365
81,40,1252302
81,40,1230706
81,40,1291615
81,40,1235855
81,40,1246668
81,40,1302603
81,40,1232341
81,40,1277366
81,40,1268144
81,40,1232917
81,40,1294402
81,40,1251779
81,40,1256037
81,40,1302636
81,40,1245952
81,40,1298255
81,40,1257726
81,41,1232073
81,41,1283967
81,41,1263374
81,41,1331291
81,41,1294221
81,41,1230774
81,41,1284867
81,41,1288152
81,41,1245392
81,41,1265321
81,41,1306536
81,41,1247761
81,41,1260578
81,41,1283017
81,41,1258818
81,41,1291351
81,41,1278584
81,41,1244529
81,41,1248332
81,41,1247416
81,42,1275738
81,42,1247123
81,42,1271437
81,42,1300461
81,42,1246402
81,42,1285598
81,42,1241426
81,42,1274368
81,42,1280550
81,42,1263705
81,42,1269582
81,42,1290707
81,42,1259491
81,42,1255324
81,42,1247851
81,42,1289891
81,42,1230160
81,42,1268147
81,42,1259624
81,42,1366533
81,43,1264809
81,43,1233738
81,43,1254396
81,43,1285260
81,43,1231431
81,43,1258975
81,43,1259376
81,43,1254222
81,43,1277327
81,43,1284195
81,43,1310316
81,43,1277479
81,43,1237451
81,43,1266773
81,43,1251032
81,43,1249273
81,43,1269824
81,43,1245240
81,43,1246882
81,43,1282313
81,44,1241522
81,44,1313876
81,44,1236630
81,44,1292484
81,44,1282559
81,44,1234983
81,44,1247433
81,44,1329285
81,44,1248448
81,44,1273760
81,44,1259489
81,44,1233741
81,44,1275960
81,44,1248081
81,44,1269520
81,44,1284036
81,44,1243575
81,44,1274328
81,44,1249714
81,44,1241841
81,45,1279812
81,45,1232595
81,45,1258391
81,45,1263982
81,45,1231700
81,45,1289521
81,45,1264887
81,45,1232888
81,45,1278042
81,45,1252161
81,45,1248142
81,45,1306840
81,45,1304507
81,45,1281714
81,45,1256558
81,45,1285586
81,45,1269244
81,45,1251717
81,45,1294365
81,45,1268896
81,46,1246329
81,46,1295908
81,46,1282746
81,46,1246573
81,46,1306840
81,46,1246362
81,46,1252343
81,46,1258897
81,46,1283674
81,46,1245597
81,46,1275959
81,46,1263637
81,46,1269355
81,46,1247541
81,46,1260161
81,46,1256965
81,46,1247635
81,46,1319940
81,46,1289341
81,46,1247899
81,47,1274090
81,47,1322554
81,47,1249771
81,47,1247382
81,47,1247067
81,47,1269452
81,47,1299755
81,47,1247552
81,47,1256403
81,47,1247211
81,47,1281995
81,47,1254440
81,47,1320278
81,47,1262224
81,47,1290208
81,47,1248007
81,47,1265502
81,47,1247613
81,47,1275107
81,47,1246603
81,48,1246517
81,48,1263046
81,48,1273429
81,48,1266848
81,48,1235628
81,48,1306148
81,48,1279794
81,48,1259825
81,48,1277275
81,48,1243458
81,48,1255386
81,48,1267215
81,48,1247067
81,48,1250781
81,48,1279897
81,48,1243321
81,48,1313000
81,48,1243105
81,48,1261934
81,48,1271128
81,49,1234684
81,49,1264945
81,49,1282038
81,49,1232006
81,49,1326997
81,49,1238684
81,49,1248064
81,49,1294337
81,49,1257819
81,49,1232738
81,49,1284733
81,49,1231263
81,49,1272262
81,49,1236919
81,49,1271362
81,49,1259168
81,49,1233954
81,49,1285853
81,49,1301594
81,49,1275964
81,50,1289575
81,50,1251991
81,50,1230986
81,50,1310483
81,50,1247637
81,50,1249945
81,50,1303403
81,50,1250041
81,50,1262458
81,50,1267325
81,50,1232363
81,50,1276911
81,50,1325788
81,50,1249266
81,50,1252391
81,50,1247174
81,50,1292464
81,50,1269711
81,50,1249141
81,50,1315961
81,51,1247777
81,51,1249470
81,51,1297563
81,51,1305093
81,51,1272473
81,51,1289000
81,51,1247296
81,51,1265651
81,51,1261204
81,51,1249941
81,51,1257764
81,51,1261379
81,51,1290599
81,51,1297646
81,51,1284542
81,51,1289698
81,51,1241272
81,51,1298823
81,51,1235443
81,51,1247565
81,52,1270377
81,52,1273836
81,52,1232702
81,52,1256304
81,52,1263143
81,52,1270758
81,52,1252680
81,52,1275075
81,52,1252623
81,52,1284288
81,52,1319713
81,52,1236821
81,52,1258927
81,52,1297596
81,52,1261767
81,52,1237001
81,52,1302902
81,52,1243405
81,52,1281676
81,52,1307401
81,53,1239780
81,53,1287338
81,53,1232987
81,53,1281482
81,53,1245739
81,53,1253735
81,53,1301137
81,53,1232594
81,53,1252575
81,53,1304374
81,53,1301227
81,53,1255165
81,53,1274928
81,53,1247139
81,53,1274563
81,53,1296790
81,53,1255520
81,53,1304078
81,53,1290218
81,53,1260376
81,54,1234938
81,54,1265775
81,54,1282779
81,54,1293349
81,54,1295297
81,54,1254509
81,54,1247992
81,54,1281154
81,54,1270759
81,54,1232561
81,54,1297013
81,54,1277383
81,54,1246722
81,54,1313186
81,54,1263125
81,54,1285804
81,54,1260109
81,54,1330156
81,54,1295166
81,54,1250717
81,55,1327689
81,55,1241558
81,55,1248073
81,55,1282539
81,55,1274543
81,55,1263524
81,55,1303321
81,55,1233355
