alpha,k,time
101,2,1508964
101,2,1463545
101,2,1467882
101,2,1527710
101,2,1487513
101,2,1466408
101,2,1511722
101,2,1484892
101,3,1501779
101,3,1459955
101,3,1469583
101,3,1527034
101,3,1463555
101,3,1496165
101,3,1451637
101,3,1509136
101,3,1517599
101,3,1468032
101,3,1459027
101,3,1484975
101,3,1467922
101,3,1498997
101,3,1460147
101,3,1484463
101,3,1504701
101,3,1506753
101,3,1503927
101,3,1489268
101,4,1450849
101,4,1477850
101,4,1511989
101,4,1469557
101,4,1473307
101,4,1468815
101,4,1508849
101,4,1493528
101,4,1463830
101,4,1469557
101,4,1500235
101,4,1480361
101,4,1482267
101,4,1467914
101,4,1512799
101,4,1478926
101,4,1483967
101,4,1487559
101,4,1508576
101,4,1484380
101,5,1506701
101,5,1472289
101,5,1493803
101,5,1501665
101,5,1466995
101,5,1464257
101,5,1512976
101,5,1453276
101,5,1495418
101,5,1512061
101,5,1495522
101,5,1460568
101,5,1467636
101,5,1509477
101,5,1493718
101,5,1460987
101,5,1488339
101,5,1491543
101,5,1476605
101,5,1467171
101,6,1492980
101,6,1480040
101,6,1464089
101,6,1479561
101,6,1536480
101,6,1452314
101,6,1468462
101,6,1484197
101,6,1487937
101,6,1490511
101,6,1498308
101,6,1451529
101,6,1481274
101,6,1488395
101,6,1460300
101,6,1482113
101,6,1501255
101,6,1472172
101,6,1479855
101,6,1467861
101,7,1522261
101,7,1461606
101,7,1466685
101,7,1492243
101,7,1486701
101,7,1450274
101,7,1478421
101,7,1499128
101,7,1492848
101,7,1488714
101,7,1522667
101,7,1542592
101,7,1468966
101,7,1494345
101,7,1483625
101,7,1520097
101,7,1536909
101,7,1515621
101,7,1467684
101,7,1500727
101,8,1522912
101,8,1476084
101,8,1524610
101,8,1505935
101,8,1528117
101,8,1475072
101,8,1501535
101,8,1517210
101,8,1531553
101,8,1475935
101,8,1512213
101,8,1515464
101,8,1508923
101,8,1494940
101,8,1470826
101,8,1492953
101,8,1522239
101,8,1516916
101,8,1501791
101,8,1477754
101,9,1544345
101,9,1475310
101,9,1467379
101,9,1525771
101,9,1468829
101,9,1478595
101,9,1505589
101,9,1523582
101,9,1497273
101,9,1476318
101,9,1500255
101,9,1531040
101,9,1467754
101,9,1494886
101,9,1508245
101,9,1534328
101,9,1535317
101,9,1537179
101,9,1513721
101,9,1518323
101,10,1476684
101,10,1498974
101,10,1499107
101,10,1508950
101,10,1532682
101,10,1451857
101,10,1501035
101,10,1514210
101,10,1523812
101,10,1461993
101,10,1515847
101,10,1536855
101,10,1515793
101,10,1493907
101,10,1523570
101,10,1499215
101,10,1514967
101,10,1560272
101,10,1526131
101,10,1512507
101,11,1519191
101,11,1486321
101,11,1467920
101,11,1521316
101,11,1515809
101,11,1492877
101,11,1495097
101,11,1499803
101,11,1536450
101,11,1476172
101,11,1517937
101,11,1520013
101,11,1498326
101,11,1509253
101,11,1469874
101,11,1500613
101,11,1510314
101,11,1523130
101,11,1573107
101,11,1501686
101,12,1502155
101,12,1494502
101,12,1470297
101,12,1506723
101,12,1530163
101,12,1478936
101,12,1505648
101,12,1500544
101,12,1526998
101,12,1491699
101,12,1489551
101,12,1518560
101,12,1482187
101,12,1495079
101,12,1481930
101,12,1502524
101,12,1520169
101,12,1541144
101,12,1500921
101,12,1504190
101,13,1519846
101,13,1477140
101,13,1483217
101,13,1508854
101,13,1511869
101,13,1487985
101,13,1469975
101,13,1505220
101,13,1539304
101,13,1551500
101,13,1490538
101,13,1520325
101,13,1493211
101,13,1528340
101,13,1454695
101,13,1516082
101,13,1526017
101,13,1487407
101,13,1555330
101,13,1535043
101,14,1513307
101,14,1461803
101,14,1468320
101,14,1520172
101,14,1515685
101,14,1475586
101,14,1523265
101,14,1511070
101,14,1524883
101,14,1513070
101,14,1482262
101,14,1534787
101,14,1471019
101,14,1499872
101,14,1480563
101,14,1502318
101,14,1526071
101,14,1529167
101,14,1546475
101,14,1513729
101,15,1495209
101,15,1477271
101,15,1479891
101,15,1509205
101,15,1533665
101,15,1477133
101,15,1494370
101,15,1535389
101,15,1504228
101,15,1517450
101,15,1499769
101,15,1516885
101,15,1508883
101,15,1494716
101,15,1474245
101,15,1514085
101,15,1499370
101,15,1519989
101,15,1489105
101,15,1499868
101,16,1526972
101,16,1475672
101,16,1470931
101,16,1525170
101,16,1468973
101,16,1494548
101,16,1516358
101,16,1513364
101,16,1533751
101,16,1534892
101,16,1471128
101,16,1533686
101,16,1495625
101,16,1493718
101,16,1480984
101,16,1504082
101,16,1536610
101,16,1492739
101,16,1471032
101,16,1530254
101,17,1498806
101,17,1475631
101,17,1505710
101,17,1511708
101,17,1544175
101,17,1479336
101,17,1499079
101,17,1525674
101,17,1514903
101,17,1515476
101,17,1453225
101,17,1533153
101,17,1506085
101,17,1493488
101,17,1494912
101,17,1528884
101,17,1500080
101,17,1549225
101,17,1453092
101,17,1496394
101,18,1535740
101,18,1476701
101,18,1493635
101,18,1522569
101,18,1492679
101,18,1507855
101,18,1494240
101,18,1557324
101,18,1505543
101,18,1520502
101,18,1485666
101,18,1531218
101,18,1522758
101,18,1509872
101,18,1469467
101,18,1502105
101,18,1542991
101,18,1512577
101,18,1453603
101,18,1480274
101,19,1514103
101,19,1489751
101,19,1468481
101,19,1513770
101,19,1481841
101,19,1488436
101,19,1473353
101,19,1553891
101,19,1485216
101,19,1531539
101,19,1472884
101,19,1535937
101,19,1517589
101,19,1537504
101,19,1481330
101,19,1534966
101,19,1500589
101,19,1529059
101,19,1455452
101,19,1468038
101,20,1527864
101,20,1477546
101,20,1511640
101,20,1498401
101,20,1496769
101,20,1481049
101,20,1501269
101,20,1544632
101,20,1498161
101,20,1522430
101,20,1486981
101,20,1536193
101,20,1476347
101,20,1506788
101,20,1539165
101,20,1536829
101,20,1514681
101,20,1548081
101,20,1519526
101,20,1477190
101,21,1513691
101,21,1485655
101,21,1494568
101,21,1510563
101,21,1521827
101,21,1483902
101,21,1518515
101,21,1555498
101,21,1473556
101,21,1509065
101,21,1471873
101,21,1530750
101,21,1473256
101,21,1493122
101,21,1519853
101,21,1534311
101,21,1505830
101,21,1525991
101,21,1512124
101,21,1488742
101,22,1513237
101,22,1478435
101,22,1512120
101,22,1510636
101,22,1509836
101,22,1493366
101,22,1503974
101,22,1550520
101,22,1489158
101,22,1493677
101,22,1489165
101,22,1519803
101,22,1472574
101,22,1504008
101,22,1495092
101,22,1545924
101,22,1504760
101,22,1500643
101,22,1555309
101,22,1494034
101,23,1524239
101,23,1477727
101,23,1495575
101,23,1516978
101,23,1488912
101,23,1484152
101,23,1517765
101,23,1532738
101,23,1502563
101,23,1452128
101,23,1455651
101,23,1535171
101,23,1473256
101,23,1492663
101,23,1507886
101,23,1534510
101,23,1543705
101,23,1522759
101,23,1513371
101,23,1513809
101,24,1517721
101,24,1475983
101,24,1509957
101,24,1509121
101,24,1535095
101,24,1481308
101,24,1518703
101,24,1519121
101,24,1528730
101,24,1496291
101,24,1488404
101,24,1521303
101,24,1485473
101,24,1538233
101,24,1469024
101,24,1513427
101,24,1531428
101,24,1462431
101,24,1514080
101,24,1493050
101,25,1530581
101,25,1477201
101,25,1523146
101,25,1503740
101,25,1516158
101,25,1492545
101,25,1509908
101,25,1502740
101,25,1571058
101,25,1496974
101,25,1470361
101,25,1544360
101,25,1495191
101,25,1505971
101,25,1467905
101,25,1505427
101,25,1517790
101,25,1492634
101,25,1524374
101,25,1490537
101,26,1518862
101,26,1490266
101,26,1466120
101,26,1507279
101,26,1527813
101,26,1480081
101,26,1505013
101,26,1519017
101,26,1530642
101,26,1508666
101,26,1473228
101,26,1520854
101,26,1528000
101,26,1491687
101,26,1498429
101,26,1514385
101,26,1501054
101,26,1535007
101,26,1470606
101,26,1483382
101,27,1519529
101,27,1476793
101,27,1511366
101,27,1484464
101,27,1492894
101,27,1552004
101,27,1481948
101,27,1508022
101,27,1539150
101,27,1492243
101,27,1492699
101,27,1526983
101,27,1480366
101,27,1507680
101,27,1498109
101,27,1554642
101,27,1499047
101,27,1492836
101,27,1481128
101,27,1493944
101,28,1514674
101,28,1492530
101,28,1497369
101,28,1511195
101,28,1568222
101,28,1480125
101,28,1512696
101,28,1508400
101,28,1563057
101,28,1508080
101,28,1472615
101,28,1523771
101,28,1486320
101,28,1491796
101,28,1506962
101,28,1513548
101,28,1500139
101,28,1550179
101,28,1499236
101,28,1510167
101,29,1519267
101,29,1476897
101,29,1509401
101,29,1509129
101,29,1516287
101,29,1500483
101,29,1518631
101,29,1496307
101,29,1493014
101,29,1494887
101,29,1483360
101,29,1526477
101,29,1503955
101,29,1506691
101,29,1500254
101,29,1516367
101,29,1501615
101,29,1513041
101,29,1493295
101,29,1495138
101,30,1513187
101,30,1489106
101,30,1494165
101,30,1521611
101,30,1497301
101,30,1493518
101,30,1553774
101,30,1504265
101,30,1517920
101,30,1508453
101,30,1471055
101,30,1534023
101,30,1471755
101,30,1492439
101,30,1503796
101,30,1507651
101,30,1517420
101,30,1526041
101,30,1491661
101,30,1544257
101,31,1492661
101,31,1519187
101,31,1511586
101,31,1511146
101,31,1502676
101,31,1495302
101,31,1538238
101,31,1539175
101,31,1474583
101,31,1498160
101,31,1487003
101,31,1494315
101,31,1512156
101,31,1494551
101,31,1498359
101,31,1519511
101,31,1501624
101,31,1491413
101,31,1510810
101,31,1494354
101,32,1530655
101,32,1478534
101,32,1497890
101,32,1526590
101,32,1525577
101,32,1490231
101,32,1517894
101,32,1512866
101,32,1502508
101,32,1497523
101,32,1470367
101,32,1538941
101,32,1471980
101,32,1503386
101,32,1494446
101,32,1538590
101,32,1492509
101,32,1486532
101,32,1496462
101,32,1503560
101,33,1525325
101,33,1490236
101,33,1497747
101,33,1509496
101,33,1532073
101,33,1486891
101,33,1493872
101,33,1516386
101,33,1513654
101,33,1505909
101,33,1476418
101,33,1526795
101,33,1518288
101,33,1492963
101,33,1493273
101,33,1516480
101,33,1457644
101,33,1502180
101,33,1497612
101,33,1493669
101,34,1532140
101,34,1477062
101,34,1497514
101,34,1522755
101,34,1524102
101,34,1501210
101,34,1515921
101,34,1512880
101,34,1514377
101,34,1495389
101,34,1470251
101,34,1543119
101,34,1471333
101,34,1505957
101,34,1494357
101,34,1540912
101,34,1515920
101,34,1493594
101,34,1550288
101,34,1494721
101,35,1518589
101,35,1497143
101,35,1494738
101,35,1508545
101,35,1532389
101,35,1488125
101,35,1479734
101,35,1499484
101,35,1478782
101,35,1490936
101,35,1473838
101,35,1525436
101,35,1513334
101,35,1495081
101,35,1523596
101,35,1540398
101,35,1532781
101,35,1482549
101,35,1467406
101,35,1496634
101,36,1529969
101,36,1475033
101,36,1547706
101,36,1512120
101,36,1570244
101,36,1487745
101,36,1494690
101,36,1510199
101,36,1524520
101,36,1470476
101,36,1487112
101,36,1522535
101,36,1472537
101,36,1503294
101,36,1522085
101,36,1524604
101,36,1488577
101,36,1522315
101,36,1511917
101,36,1492988
101,37,1515251
101,37,1497194
101,37,1495321
101,37,1523389
101,37,1500362
101,37,1504311
101,37,1492364
101,37,1509423
101,37,1466943
101,37,1464111
101,37,1471973
101,37,1550363
101,37,1472282
101,37,1492277
101,37,1553341
101,37,1537443
101,37,1503361
101,37,1530777
101,37,1500302
101,37,1506511
101,38,1515212
101,38,1478315
101,38,1509784
101,38,1509904
101,38,1538978
101,38,1517368
101,38,1498886
101,38,1517241
101,38,1512485
101,38,1495005
101,38,1484086
101,38,1521479
101,38,1535992
101,38,1477424
101,38,1504043
101,38,1537538
101,38,1493239
101,38,1476113
101,38,1507674
101,38,1448941
101,39,1523355
101,39,1433675
101,39,1496761
101,39,1499616
101,39,1484621
101,39,1480763
101,39,1483017
101,39,1509565
101,39,1503311
101,39,1453562
101,39,1477784
101,39,1492333
101,39,1479633
101,39,1448261
101,39,1553391
101,39,1485034
101,39,1515550
101,39,1469486
101,39,1552818
101,39,1464244
101,40,1494199
101,40,1455284
101,40,1518446
101,40,1487771
101,40,1534771
101,40,1491537
101,40,1477878
101,40,1534569
101,40,1448310
101,40,1489594
101,40,1523046
101,40,1477141
101,40,1491205
101,40,1449176
101,40,1542001
101,40,1526104
101,40,1476142
101,40,1480688
101,40,1536591
101,40,1448666
101,41,1504990
101,41,1489965
101,41,1539115
101,41,1497808
101,41,1551468
101,41,1509478
101,41,1492255
101,41,1512702
101,41,1496255
101,41,1494737
101,41,1515853
101,41,1502147
101,41,1452472
101,41,1486525
101,41,1545077
101,41,1509577
101,41,1527869
101,41,1475715
101,41,1520047
101,41,1512592
101,42,1498260
101,42,1496967
101,42,1551653
101,42,1530385
101,42,1507140
101,42,1537788
101,42,1514564
101,42,1511851
101,42,1479440
101,42,1520475
101,42,1498384
101,42,1489341
101,42,1493856
101,42,1493479
101,42,1504521
101,42,1536144
101,42,1514180
101,42,1489603
101,42,1521739
101,42,1491912
101,43,1512803
101,43,1487724
101,43,1524279
101,43,1535840
101,43,1494545
101,43,1527427
101,43,1540117
101,43,1492213
101,43,1503722
101,43,1497233
101,43,1483111
101,43,1531640
101,43,1485222
101,43,1506615
101,43,1478944
101,43,1557053
101,43,1524378
101,43,1494071
101,43,1562139
101,43,1478335
101,44,1495993
101,44,1481135
101,44,1504133
101,44,1499469
101,44,1504186
101,44,1498358
101,44,1549174
101,44,1517969
101,44,1484108
101,44,1512498
101,44,1482224
101,44,1514644
101,44,1498151
101,44,1493776
101,44,1490290
101,44,1493415
101,44,1510356
101,44,1510438
101,44,1538982
101,44,1493389
101,45,1511602
101,45,1468465
101,45,1549266
101,45,1502184
101,45,1486198
101,45,1514685
101,45,1501961
101,45,1506314
101,45,1495881
101,45,1498832
101,45,1498775
101,45,1515136
101,45,1479307
101,45,1507844
101,45,1478406
101,45,1514483
101,45,1490253
101,45,1508543
101,45,1558638
101,45,1494154
101,46,1493732
101,46,1477806
101,46,1536903
101,46,1515978
101,46,1487318
101,46,1469392
101,46,1539906
101,46,1500883
101,46,1478989
101,46,1505240
101,46,1486006
101,46,1555669
101,46,1484171
101,46,1509823
101,46,1527419
101,46,1497810
101,46,1480606
101,46,1510031
101,46,1538332
101,46,1502999
101,47,1495810
101,47,1468435
101,47,1553087
101,47,1503245
101,47,1485383
101,47,1510869
101,47,1536537
101,47,1529971
101,47,1482371
101,47,1496429
101,47,1500721
101,47,1513376
101,47,1483177
101,47,1530039
101,47,1514308
101,47,1487822
101,47,1470880
101,47,1494220
101,47,1555509
101,47,1492361
101,48,1505598
101,48,1464889
101,48,1541413
101,48,1546352
101,48,1482852
101,48,1481265
101,48,1523001
101,48,1519306
101,48,1493360
101,48,1494846
101,48,1483900
101,48,1528047
101,48,1480170
101,48,1533400
101,48,1527447
101,48,1522879
101,48,1551112
101,48,1495427
101,48,1511943
101,48,1507044
101,49,1494746
101,49,1468478
101,49,1525638
101,49,1532218
101,49,1539278
101,49,1467309
101,49,1503852
101,49,1556169
101,49,1504121
101,49,1470086
101,49,1547376
101,49,1501161
101,49,1467727
101,49,1533049
101,49,1503251
101,49,1497364
101,49,1543989
101,49,1507855
101,49,1511105
101,49,1494552
101,50,1510650
101,50,1517420
101,50,1495756
101,50,1515325
101,50,1496885
101,50,1500847
101,50,1500759
101,50,1518284
101,50,1512326
101,50,1468750
101,50,1530700
101,50,1514063
101,50,1453898
101,50,1509841
101,50,1539891
101,50,1498881
101,50,1555926
101,50,1495555
101,50,1482798
101,50,1504213
101,51,1494657
101,51,1511835
101,51,1511397
101,51,1506390
101,51,1499301
101,51,1508516
101,51,1471196
101,51,1554796
101,51,1471256
101,51,1510024
101,51,1512690
101,51,1501373
101,51,1463037
101,51,1492164
101,51,1523928
101,51,1526995
101,51,1553490
101,51,1520866
101,51,1482186
101,51,1492222
101,52,1511049
101,52,1496507
101,52,1522423
101,52,1504802
101,52,1473143
101,52,1526065
101,52,1500768
101,52,1554620
101,52,1484907
101,52,1484977
101,52,1521824
101,52,1503330
101,52,1462694
101,52,1484712
101,52,1474629
101,52,1527063
101,52,1557978
101,52,1492525
101,52,1524707
101,52,1492558
101,53,1467738
101,53,1514379
101,53,1517402
101,53,1562158
101,53,1474502
101,53,1494111
101,53,1491669
101,53,1533657
101,53,1473073
101,53,1477742
101,53,1525477
101,53,1513449
101,53,1459489
101,53,1468560
101,53,1490605
101,53,1491638
101,53,1518065
101,53,1505317
101,53,1542042
101,53,1526703
101,54,1483385
101,54,1469279
101,54,1530162
101,54,1531880
101,54,1456813
101,54,1540125
101,54,1479384
101,54,1545164
101,54,1506983
101,54,1468754
101,54,1535974
101,54,1499213
101,54,1455640
101,54,1526714
101,54,1490580
101,54,1502368
101,54,1537860
101,54,1493920
101,54,1554726
101,54,1494118
101,55,1498881
101,55,1512567
101,55,1512368
101,55,1546138
101,55,1461683
101,55,1538092
101,55,1479975
101,55,1535664
101,55,1483581
101,55,1469288
101,55,1527693
101,55,1511332
101,55,1476443
101,55,1500750
101,55,1490278
101,55,1473584
101,55,1542380
101,55,1495857
101,55,1510424
101,55,1506882
101,56,1495081
101,56,1469434
101,56,1525305
101,56,1533449
101,56,1495954
101,56,1537862
101,56,1499325
101,56,1549781
101,56,1473153
101,56,1470961
101,56,1536227
101,56,1497847
101,56,1492860
101,56,1521673
101,56,1502165
101,56,1516730
101,56,1514651
101,56,1495940
101,56,1549569
101,56,1495009
101,57,1511730
101,57,1495930
101,57,1513751
101,57,1541993
101,57,1473545
101,57,1501839
101,57,1456345
101,57,1534125
101,57,1518531
101,57,1468196
101,57,1506908
101,57,1509066
101,57,1495702
101,57,1583198
101,57,1523158
101,57,1511586
101,57,1534077
101,57,1492024
101,57,1504417
101,57,1506030
101,58,1498622
101,58,1509330
101,58,1504005
101,58,1519971
101,58,1521955
101,58,1468138
101,58,1495389
101,58,1547848
101,58,1499333
101,58,1504004
101,58,1509967
101,58,1502675
101,58,1478431
101,58,1541267
101,58,1486860
101,58,1537455
101,58,1518871
101,58,1500056
101,58,1507102
101,58,1494102
101,59,1570573
101,59,1482115
101,59,1516784
101,59,1490347
101,59,1510907
101,59,1485164
101,59,1498943
101,59,1535908
101,59,1514146
101,59,1486775
101,59,1497038
101,59,1504869
101,59,1486028
101,59,1525194
101,59,1517145
101,59,1527055
101,59,1532480
101,59,1482094
101,59,1488470
101,59,1493635
101,60,1511019
101,60,1494932
101,60,1502647
101,60,1490899
101,60,1522883
101,60,1468076
101,60,1510370
101,60,1538996
101,60,1472213
101,60,1509530
101,60,1500679
101,60,1533531
101,60,1455470
101,60,1482894
101,60,1489218
101,60,1521896
101,60,1514169
101,60,1469816
101,60,1512100
101,60,1508740
101,61,1498836
101,61,1500886
101,61,1524914
101,61,1505232
101,61,1529684
101,61,1467774
101,61,1499205
101,61,1551006
101,61,1498950
101,61,1494793
101,61,1547824
101,61,1519228
101,61,1454727
101,61,1511376
101,61,1473365
101,61,1534766
101,61,1480364
101,61,1458715
101,61,1522744
101,61,1492607
101,62,1498229
101,62,1512916
101,62,1506768
101,62,1516659
101,62,1487867
101,62,1453382
101,62,1511871
101,62,1543970
101,62,1498721
101,62,1512964
101,62,1529930
101,62,1534105
101,62,1470798
101,62,1480277
101,62,1486061
101,62,1519571
101,62,1508828
101,62,1470419
101,62,1513759
101,62,1508469
101,63,1500218
101,63,1472385
101,63,1522072
101,63,1501288
101,63,1482646
101,63,1491284
101,63,1522576
101,63,1519212
101,63,1454500
101,63,1492957
101,63,1531158
101,63,1496407
101,63,1482191
101,63,1495918
101,63,1464420
101,63,1527086
101,63,1500278
101,63,1481529
101,63,1550980
101,63,1492759
101,64,1506127
101,64,1472323
101,64,1512710
101,64,1528521
101,64,1482059
101,64,1479469
101,64,1509372
101,64,1517643
101,64,1496481
101,64,1519046
101,64,1522576
101,64,1514511
101,64,1476278
101,64,1504240
101,64,1479373
101,64,1513805
101,64,1509170
101,64,1479637
101,64,1537602
101,64,1509950
101,65,1469917
101,65,1499150
101,65,1550418
101,65,1508900
101,65,1509147
101,65,1495163
101,65,1495784
101,65,1535598
101,65,1484723
101,65,1515209
101,65,1536739
101,65,1501425
101,65,1496682
101,65,1481107
101,65,1467504
101,65,1522719
101,65,1500685
101,65,1490491
101,65,1539112
101,65,1493461
101,66,1516928
101,66,1472304
101,66,1550407
101,66,1540745
101,66,1496454
101,66,1505702
101,66,1497271
101,66,1517717
101,66,1502787
101,66,1522539
101,66,1525272
101,66,1551510
101,66,1550695
101,66,1500445
101,66,1486391
101,66,1517677
101,66,1529139
101,66,1478598
101,66,1497871
101,66,1507030
101,67,1508036
101,67,1481768
101,67,1514926
101,67,1502623
101,67,1468964
101,67,1492181
101,67,1475829
101,67,1538292
101,67,1479848
101,67,1506578
101,67,1527999
101,67,1537774
101,67,1528181
101,67,1500620
101,67,1518390
101,67,1519391
101,67,1501211
101,67,1475578
101,67,1541991
101,67,1494070
101,68,1559919
101,68,1497330
101,68,1521662
101,68,1537831
101,68,1456196
101,68,1495361
101,68,1500980
101,68,1535334
101,68,1483224
101,68,1512290
101,68,1533813
101,68,1512761
101,68,1517820
101,68,1513681
101,68,1518420
101,68,1518328
101,68,1505769
101,68,1454346
101,68,1525286
101,68,1470022
101,69,1475004
101,69,1507335
101,69,1508073
101,69,1548039
101,69,1454327
101,69,1470343
101,69,1561867
101,69,1536658
101,69,1499584
101,69,1522633
101,69,1529617
101,69,1488656
101,69,1467004
101,69,1474022
101,69,1513789
101,69,1522105
101,69,1460399
101,69,1484154
101,69,1508117
101,69,1504376
101,70,1507470
101,70,1470306
101,70,1496942
101,70,1502751
101,70,1455933
101,70,1506994
101,70,1500788
101,70,1528382
101,70,1480453
101,70,1524353
101,70,1525582
101,70,1515391
101,70,1462986
101,70,1485640
101,70,1503298
101,70,1527668
101,70,1491588
101,70,1472858
101,70,1568879
101,70,1494836
101,71,1501683
101,71,1479213
101,71,1518370
101,71,1519087
101,71,1454748
101,71,1495658
101,71,1513953
101,71,1515820
101,71,1481305
101,71,1531821
101,71,1503918
101,71,1482212
101,71,1476326
101,71,1500383
101,71,1565412
101,71,1504702
101,71,1503406
101,71,1473009
101,71,1540345
101,71,1507868
101,72,1500750
101,72,1470814
101,72,1557945
101,72,1505490
101,72,1469454
101,72,1497012
101,72,1501430
101,72,1530401
101,72,1453203
101,72,1554938
101,72,1492414
101,72,1498120
101,72,1503224
101,72,1453046
101,72,1538127
101,72,1527622
101,72,1465038
101,72,1473502
101,72,1538241
101,72,1495592
101,73,1510830
101,73,1496818
101,73,1530270
101,73,1512453
101,73,1479259
101,73,1483347
101,73,1513237
101,73,1514756
101,73,1500836
101,73,1522402
101,73,1525900
101,73,1510317
101,73,1478065
101,73,1452303
101,73,1550978
101,73,1496878
101,73,1504514
101,73,1471496
101,73,1539423
101,73,1514499
101,74,1502432
101,74,1534372
101,74,1539791
101,74,1514015
101,74,1518025
101,74,1497505
101,74,1540568
101,74,1505185
101,74,1482564
101,74,1552711
101,74,1549911
101,74,1558851
101,74,1504128
101,74,1479162
101,74,1499788
101,74,1540240
101,74,1547202
101,74,1467742
101,74,1509887
101,74,1512240
101,75,1508891
101,75,1504787
101,75,1537782
101,75,1526888
101,75,1480067
101,75,1486256
101,75,1500056
101,75,1534166
101,75,1515815
101,75,1481246
101,75,1494418
101,75,1500854
101,75,1492596
101,75,1512147
101,75,1498712
101,75,1523725
101,75,1486838
101,75,1453869
101,75,1550556
101,75,1497492
101,76,1495412
101,76,1516806
101,76,1525654
101,76,1518477
101,76,1490244
101,76,1503653
101,76,1521260
101,76,1534391
101,76,1499001
101,76,1490193
101,76,1513091
101,76,1542753
101,76,1471338
101,76,1494211
101,76,1514036
101,76,1522793
101,76,1475707
101,76,1463600
101,76,1515061
101,76,1508781
101,77,1496288
101,77,1467828
101,77,1548798
101,77,1491839
101,77,1479870
101,77,1515980
101,77,1499778
101,77,1547820
101,77,1473917
101,77,1480128
101,77,1524990
101,77,1560682
101,77,1466472
101,77,1505557
101,77,1500268
101,77,1532136
101,77,1487172
101,77,1452970
101,77,1557440
101,77,1496519
101,78,1477999
101,78,1486993
101,78,1508551
101,78,1514005
101,78,1484003
101,78,1498843
101,78,1512676
101,78,1521060
101,78,1488902
101,78,1493044
101,78,1513305
101,78,1542499
101,78,1463313
101,78,1495970
101,78,1515495
101,78,1522735
101,78,1457876
101,78,1480286
101,78,1543257
101,78,1507775
101,79,1496072
101,79,1464925
101,79,1546574
101,79,1516881
101,79,1495763
101,79,1497395
101,79,1495638
101,79,1535551
101,79,1488917
101,79,1511920
101,79,1497899
101,79,1477384
101,79,1541650
101,79,1493819
101,79,1507271
101,79,1532274
101,79,1458556
101,79,1494072
101,79,1538475
101,79,1496894
101,80,1511040
101,80,1477893
101,80,1566259
101,80,1527510
101,80,1482625
101,80,1494240
101,80,1512690
101,80,1520503
101,80,1503729
101,80,1478668
101,80,1486572
101,80,1533843
101,80,1456457
101,80,1494592
101,80,1515197
101,80,1519306
101,80,1471538
101,80,1470041
101,80,1538655
101,80,1508118
101,81,1516611
101,81,1455590
101,81,1514801
101,81,1510728
101,81,1498281
101,81,1497923
101,81,1495397
101,81,1526526
101,81,1489132
101,81,1519382
101,81,1533809
101,81,1501748
101,81,1500892
101,81,1494021
101,81,1506522
101,81,1524454
101,81,1458482
101,81,1480319
101,81,1546490
101,81,1495886
101,82,1534182
101,82,1457322
101,82,1534181
101,82,1530342
101,82,1484503
101,82,1507110
101,82,1495351
101,82,1516239
101,82,1507085
101,82,1528292
101,82,1494447
101,82,1524653
101,82,1456879
101,82,1506780
101,82,1512746
101,82,1514246
101,82,1475551
101,82,1469854
101,82,1542327
101,82,1509660
101,83,1544582
101,83,1475153
101,83,1534372
101,83,1481113
101,83,1473947
101,83,1475004
101,83,1468082
101,83,1495391
101,83,1457308
101,83,1548253
101,83,1460435
101,83,1461103
101,83,1480125
101,83,1459993
101,83,1461377
101,83,1478129
101,83,1462946
101,83,1475676
101,83,1463975
101,83,1461323
101,84,1478836
101,84,1461067
101,84,1463870
101,84,1473605
101,84,1463610
101,84,1474982
101,84,1460430
101,84,1460659
101,84,1479770
101,84,1463471
101,84,1463863
101,84,1478640
101,84,1460280
101,84,1460947
101,84,1477608
101,84,1465067
101,84,1479976
101,84,1460947
101,84,1460382
101,84,1480839
101,85,1461094
101,85,1460653
101,85,1489120
101,85,1474901
101,85,1511462
101,85,1450838
101,85,1465074
101,85,1520766
101,85,1489322
101,85,1455768
101,85,1505111
101,85,1482309
101,85,1501936
101,85,1452615
101,85,1470237
101,85,1526003
101,85,1472056
101,85,1469921
101,85,1510579
101,85,1479803
101,86,1453369
101,86,1489106
101,86,1473933
101,86,1517345
101,86,1471289
101,86,1454295
101,86,1521639
101,86,1463406
101,86,1468721
101,86,1483496
101,86,1503436
101,86,1497727
101,86,1517839
101,86,1455874
101,86,1484439
101,86,1501520
101,86,1455309
101,86,1531478
101,86,1486493
101,86,1484689
101,87,1473132
101,87,1509781
101,87,1501040
101,87,1512344
101,87,1471168
101,87,1486775
101,87,1490699
101,87,1487038
101,87,1452368
101,87,1474200
101,87,1514620
101,87,1478674
101,87,1509881
101,87,1482008
101,87,1469197
101,87,1504711
101,87,1459269
101,87,1508777
101,87,1480011
101,87,1459439
101,88,1468109
101,88,1510504
101,88,1474558
101,88,1496196
101,88,1496585
101,88,1491949
101,88,1493264
101,88,1470637
101,88,1481080
101,88,1526102
101,88,1472765
101,88,1485790
101,88,1482497
101,88,1476893
101,88,1505490
101,88,1464208
101,88,1474814
101,88,1507395
101,88,1477220
101,88,1467757
101,89,1509765
101,89,1480691
101,89,1479970
101,89,1499466
101,89,1520967
101,89,1474285
101,89,1455110
101,89,1494731
101,89,1457556
101,89,1486932
101,89,1511264
101,89,1482148
101,89,1502246
101,89,1465783
101,89,1468431
101,89,1469034
101,89,1522682
101,89,1472580
101,89,1488064
101,89,1472126
101,90,1491244
